MS609-0181.xml,"Item. Dixit quod credidit hereticos esse bonos homines licet sciret quod ecclesia persequeretur eos. Et sunt XXX anni quod hoc credidit et sunt VI anni non credidit. Dixit etiam quod audivit hereticos dicentes errores de visibilibus, quod Deus non fecerat ea, et quod de hostia sacrata quod non eratcorpus Christi, de baptismo et matrimonio quod nichil valebant, de carnis resurrectione quod non erat. Et ipsetestis credebat tunc sicut ipsi dicebant, sed sunt VI anni quod non credit sicut predictum est. Alibi non vidit hereticos. quod re Et fuit confessus inquisitoribus apud Limos quam confessionem credit veram, sed non habuit penitentiam. Et recognovitquod male fecit quia postquam abiuravit heresium et promisit persequi hereticos vidit hereticos, credidit, adoravit. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",sunt XXX anni quod hoc credidit,sunt VI anni non credidit.,1215,1239,credidit hereticos esse bonos homines licet sciret quod ecclesia persequeretur eos,#pos_bonos_homines
MS609-0181.xml,credidit hereticos esse bonos homines licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0182.xml,credidit hereticos esse bones homines licet sciret quod Ecclesia persequeretur eos,,,,,,
MS609-0183.xml,"Item. Dixit quod credidit hereticos esse bones homines licet sciret quod ecclesia persequeretur eos. Item dixit quod non audivit hereticos loquentes de erroribus de visibilibus nec de matrimonio nec de carnisresurrectione, sed audivit ipsos dicentes quod hostia sacrata non erat corpus Christi. Et tunc ipse testis credebatsicut ipsi dicebant sed non credidit Ve anni sunt ut dictum est . Alibi non vidit hereticos quod recolat et fuit confessus aliis inquisitoribusapud Limos, quam confessionem concedit esse veram, sed non habuit penitentiam. Et recognovit quod male fecit quia postquamabiuravit heresim et promisit persequi hereticos vidit, credit, adoravit hereticos. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",,sed non credidit Ve anni sunt ut dictum est,,1240,credidit hereticos esse bones homines licet sciret quod ecclesia persequeretur eos,#pos_bonos_homines
MS609-0183.xml,credidit hereticos esse bones homines licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0185.xml,"Item. Dixit quod credidit hereticos esse bonos homines licet sciretquod ecclesia persequeretur eos. Et sunt XL anni quod hoc credidit et sunt VII anni quod non credidit. De visibilibus decorpus Christi de matrimonio non audivit eos loquentes, licet mater ipsius testis et soror sua fuerint hereticemanifeste. Et sunt XXX anni quod sunt mortue. Alibi non vidit hereticos quod recolat. Et fuit confessus aliis inquisitoribus apud Limos, quam confessionem credidit esse veram, sed non habuit penitentiam. Et recognovit quod male fecit quia postquam abiuravit heresium et promisit iuravit persequi hereticos credidit, adoravit hereticos. Et abiuravit heresim et iuravit, et cetera. Testes: predicti.",sunt XL anni quod hoc credidit,sunt VII anni quod non credidit.,1205,1238,credidit hereticos esse bonos homines licet sciretquod ecclesia persequeretur eos,#pos_bonos_homines
MS609-0185.xml,credidit hereticos esse bonos homines licet sciretquod ecclesia persequeretur eos,,,,,,
MS609-0186.xml,Credidit hereticos esse bones homines et credidit salvari cum ipsis licet sciret quod ecclesiapersequeretur eos,,,,,,
MS609-0188.xml,"Alibi non vidit hereticos quod recolat. Dixit etiam quod credidit hereticos esse bonoset habere bonam fidem et esse veraces et amicos Dei. Et audivit hereticos dicentes quod Deus non fecerat visibilia,et quod hostia sacrata non est corpus Christi, et quod non est salus in matrimonio. Et ipsa testis credidit predictis erroribus. Debaptismo et de resurrectione mortuorum non audivit eos loquentes. Et sunt XXV anni quod primo credidit hereticos et sunt Veanni quod non credidit.",sunt XXV anni quod primo credidit hereticos,sunt Veanni quod non credidit.,1220,1240,Dixit etiam quod credidit hereticos esse bonoset habere bonam fidem et esse veraces et amicos Dei,#pos_bonos_homines #pos_bonam_fidem #pos_veraces #pos_amicos_dei
MS609-0188.xml,Dixit etiam quod credidit hereticos esse bonoset habere bonam fidem et esse veraces et amicos Dei,,,,,,
MS609-0192.xml,"Item dixit quod credidit hereticos esse bonos homineset habere bonam fidem et esse veraces et amicos Dei. Et audivit hereticos dicentes quod deus non fecerat visibilia, etquod hostia sacrata non est corpus Christi, et quod baptismus aque nihil valet, et quod in matrimonio non est salus, et ipse testiscredidit omnibus predictis erroribus. Et sunt IIIIor anni quod primo credidit hereticos et sunt tres anni et dimidius quod noncredidit. Item. Dixit quod omnia ista fuerunt ante confessionem quam fecit fratri Ferrario . Post dictam confessionemnon vidit hereticos. Et abiuravit heresim et iuravit et cetera. Testes: Arnaldus, prior Sancti Saturnini; et magister Petrus de Caramanh; et frater Bernardus, inquisitor.",,,,,credidit hereticos esse bonos homineset habere bonam fidem et esse veraces et amicos Dei.,#pos_bonos_homines #pos_bonam_fidem #pos_veraces #pos_amicos_dei
MS609-0192.xml,credidit hereticos esse bonos homineset habere bonam fidem et esse veraces et amicos Dei.,,,,,,
MS609-0194.xml,"Et audivit hereticos dicentes quod Deus non fecit celum etteram et ipse credidit predicto errori. De baptismo, de hostia sacrata, de matrimonio, de resurrectione mortuorum non recolitquod audivit hereticos loquentes. Et sunt VII anni vel circa quod primo credidit hereticos et sunt III anni quod non credidit. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",sunt VII anni vel circa quod primo credidit hereticos,sunt III anni quod non credidit.,1238,1242,"audivit hereticos dicentes quod Deus non fecit celum etteram et ipse credidit predicto errori. De baptismo, de hostia sacrata, de matrimonio, de resurrectione mortuorum non recolitquod audivit hereticos loquentes",#pos_err_visibilia #neg_err_resurrectione #neg_err_hostia #neg_err_matrimonio #neg_err_baptismo
MS609-0196.xml,credidit esse bonos homines et habere bonamfidem et esse veraces et amicos Dei et posse salvari per ipsos,,,,,,
MS609-0198.xml,"Predictos hereticos credidit esse bonoset habere bonam fidem et amicos die et posse salvarri salvari per ipsos. Sed nunquam audivit predicationem eorum nec audivit eosdicentes errores de visibilibus, de hostia sacratade hostia sacrata, de baptismo nec de matrimonio non audiviteos loquentes, sed audivit clericos exprimentes errores quos heretici dicunt. Alibi non vidit hereticos nec adoravit nec aliquid deditnec misit. Et sunt XXV anni quod primo credidit hereticos esse bonos homines sed non credidit VI anni sunt. Et hec omnia fuit confessus fratri Ferrario apud Limos.",sunt XXV anni quod primo credidit hereticos esse bonos homines,non credidit VI anni sunt,1220,1239,Predictos hereticos credidit esse bonoset habere bonam fidem et amicos die et posse salvarri salvari per ipsos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei #pos_posse_salvari
MS609-0198.xml,Predictos hereticos credidit esse bonoset habere bonam fidem et amicos die et posse salvarri salvari per ipsos,,,,,,
MS609-0198.xml,"Et recognovit quod male fecit quia postquam abiuravit heresim et iuravit persequi hereticos credidit et adoravit hereticos etcelavit ut supradictum est. Et abiuravit heresim et iuravit et cetera. Testes: Silvester, capellanus de Viridifolio; et frater Willelmus Pelisso, Ordinis Predicatorum; et frater Bernardus, inquisitor.",,,,,,
MS609-0199.xml,Non credidit hereticos esse bonos homines ut dicitur Predictos hereticos non credidit esse bonos homines nec habere bonam fidem nec posse salvariper ipsos. Dixit tamen quod audivit hereticos dicentes errores de visibilibus quod Deus non fea fecerat ea de baptismoet matrimonio quod non proficiunt ad salutem. De hostia sacrata nec de resurrectione carnis non audivit eos loquentes.Sed non credidit predictis erroribus.,,,,,Predictos hereticos non credidit esse bonos homines nec habere bonam fidem nec posse salvariper ipsos,#neg_bonos_homines #neg_bonam_fidem #neg_posse_salvari
MS609-0199.xml,Predictos hereticos non credidit esse bonos homines nec habere bonam fidem nec posse salvariper ipsos,,,,,,
MS609-0199.xml,"Et recognovit quod malefecit quia postquam abiuravit heresim et iuravit persequi hereticos tempore Pacis Parisius facte, vidit hereticos, et adoravit et celavit hereticos. Et abiuravit heresimet iuravit et cetera. Testes: propedicti.",,,,,,
MS609-0201.xml,"contra dixit in confessione postea qua fecit apud Limosum Predictos hereticos credidit esse bonos homines et habere etbonam fidem et esse amicos Die et posse salvari per ipsos. Sed non audivit eos loquentes errores de visibilibus,de matrimonio, de baptismo, nec de hostia sacrata audivit eos loquentes, sed audivit clericos exprimentes hereticorumerrores. Et sunt anni XXX anni quod primo credidit hereticos esse bonos homines et sunt XX anni quod non credit. Alibi non vidithereticos nec aliquid dedit nec misit nisi ut supradictum est. Et hec omnia fuit confessus fratri Ferrario apud Limos et illam confessionemcredidit esse veram. Et abiuravit heresim et iuravit et cetera. Testes: propedicti.",,,,,Predictos hereticos credidit esse bonos homines et habere etbonam fidem et esse amicos Die et posse salvari per ipsos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei #pos_posse_salvari
MS609-0201.xml,Predictos hereticos credidit esse bonos homines et habere etbonam fidem et esse amicos Die et posse salvari per ipsos,,,,,,
MS609-0202.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos die et veraces licet sciret quod ecclesia persequitor eos. Sed non audivit eos dicentes errores de visibilibus, de hostia sacrata,de baptismo, nec de matrimonio non audivit eos loquentes. Alibi non vidit hereticos nec aliquid dedit nec misit nec ab eis accepit.Et sunt XX anni quod primo credidit esse bonos homines sed non credidit postquam fecit confessionem suam de heresi fratri Ferrario,inquisitori, apud Limos et credidit ipsam esse veram.",sunt XX anni quod primo credidit esse bonos homines,"non credidit postquam fecit confessionem suam de heresi fratri Ferrario,inquisitori, apud Limos et credidit ipsam esse veram",1225,,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos die et veraces licet sciret quod ecclesia persequitor eos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei #pos_veraces
MS609-0202.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos die et veraces licet sciret quod ecclesia persequitor eos,,,,,,
MS609-0202.xml,"Et recognovit quod male fecit quia postquam aburavit dictos hereticos et iuravit promisitpersequi hereticos tempore pacecis facte Parisius, vidit et adoravit et credidit et celavit hereticos. Et abiuravit heresim et iuravit et cetera. Testes: propedicti.",,,,,,
MS609-0203.xml,Alibi non vidit hereticos nec credidit nunquam esse bonos homines nec habere bonam fidem nec posse salvari per ipsos,,,,,,
MS609-0204.xml,Predictos hereticos credidit esse bonos homines et habere bonamfidem et amicos die et posse salvari per ipsos licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0205.xml,"Predictos hereticos credidit esse bonos homines et haberebonam fidem et posse salvari per ipsos. Sed non audivit eos dicentes errores de visibilibus. De hostia sacrata, de baptismo, de matrimonio, non audivit eos loquentes. Et sunt XXX anni quod primo credidit hereticos esse bonos et sunt X anniquod non credidit. Et hec omnia confessus fuit fratri Ferrario inquisitori apud Limos et plura alia de quibus non recolit sedomnia credidit esse vera. Et recognovit quod male fecit quia postquam abiuravit heresim et promisit iuravit persequi hereticos tempore quo Comes fecit pacel cum Ecclesia, vidit hereticos, adoravit et credidit et celavit eos. Et abiuravit heresim et iuravit et cetera. Testes: propedicti.",sunt XXX anni quod primo credidit hereticos esse bonos,sunt X anniquod non credidit,1215,1235,Predictos hereticos credidit esse bonos homines et haberebonam fidem et posse salvari per ipsos,#pos_bonam_fidem #pos_bonos_homines #pos_posse_salvari
MS609-0205.xml,Predictos hereticos credidit esse bonos homines et haberebonam fidem et posse salvari per ipsos,,,,,,
MS609-0207.xml,"Item. Dixit quod plures hereticos vidit et pluries et in pluribus locisde quibus non recolit. Sed predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Die et veraces et possesalvari per ipsos licet sciret quod ecclesia persequeretur eos. Sed non audivit eos dicentes errores de u visibilibus. De hostiasacrata, de baptismo, nec de matrimonio non audivit eos loquentes. Sed audivit clericos exprimentes errores quos heretici dicuntnec ipse credidit predictis erroribus. Et sunt XII anni quod primo credidit hereticos esse bonos homines sed non credidit V anni sunt. Et fuit confessusapud Limos predicta omnia et plura alia de quibus non recolit fratri Ferrario inquisitori et credidit illam confessione esseveram. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",sunt XII anni quod primo credidit hereticos esse bonos homines,non credidit V anni sunt,1233,1240,predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Die et veraces et possesalvari per ipsos licet sciret quod ecclesia persequeretur eos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei #pos_posse_salvari
MS609-0207.xml,predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Die et veraces et possesalvari per ipsos licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0209.xml,"Hec omnia et plura alia fuit confessus fratri Willelmo Arnaldid apud Tholosam et fratriFerrario apud Saysac et omnia credidit esse var vera. Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos dei et veraceset posse salvari per ipsos. Sed non audivit eos dicentes errores de visibilibus. De hostia sacrata, de baptismo et matrimonio,non audivit eos loquentes. Et recognovit quod male fecit quia postquam abiuravit heresim promisit iuravit persequi hereticos vidit credidit adoravithereticos tempore pacis facte Parisius. Et abiuravit heresum et iuravit. Testes: predicti.",,,,,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos dei et veraceset posse salvari per ipsos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei #pos_veraces #pos_posse_salvari
MS609-0209.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos dei et veraceset posse salvari per ipsos,,,,,,
MS609-0210.xml,"Predictos hereticos credidit esse bonoshomines et habere bonam fidem et esse amicos Dei et veraces et posse salvari per ipsos.tui Tamen non audivit eos dicentes erroresde visibilibus quod deus non fecerat ea de matrimonio de baptismo nec de hostia xpi sacrata non audivit eos loquentes. Et sunt XVIanno quod primo credidit hereticos esse bonos sed non credit postquam fecit confessionem suam fratri Ferrario inquisitori apud Limos. Alibi non vidit hereticos nec credidit nec aliquid dedit nec misit nec ab eis accepit quod recolat. Et hec omnia predicta fuit confessus fratri Ferrario inquisitori et pluraalia de quibus non recolit, que omnia credidit esse vera. Et recognovit quod male fecit quia postquam abuiravit heresim et promisit iuravitpersequi hereticos, vidit hereticos et adoravit et credidit. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",sunt XVIanno quod primo credidit hereticos esse bonos,non credit postquam fecit confessionem suam fratri Ferrario inquisitori apud Limos.,1229,1242,Predictos hereticos credidit esse bonoshomines et habere bonam fidem et esse amicos Dei et veraces et posse salvari per ipsos,#pos_bonam_fidem #pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_posse_salvari
MS609-0210.xml,Predictos hereticos credidit esse bonoshomines et habere bonam fidem et esse amicos Dei et veraces et posse salvari per ipsos,,,,,,
MS609-0211.xml,"Item. Dixit quod predictos hereticos credidit esse bonos homines et amicos dei et esse veraces et posse salvariper ipsos. Sed non audivit eos loquentes de visibilibus nec de hostia sacrata nec de matrimonio nec de baptismo. Et sunt XXanni quod primo credidit hereticos esse bonos sed sunt duo anni quod non credidit. Predicta omnia fuit confessus fratri Ferrario inquisitori apud Limos et plura alia de quibus non recolit. Alibi non vidit hereticos nec credidit nec adoravit nisi ut dictum est. Dixit etiam quod pluries dedit dictiheretici ad comedendum. Et recognovit quod male fecit quia postquam abiuravit hereticos et iuravit promisit persequi hereticos, vidit, credidit, adoravit hereticos. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",sunt XXanni quod primo credidit hereticos esse bonos,sunt duo anni quod non credidit,1225,1243,predictos hereticos credidit esse bonos homines et amicos dei et esse veraces et posse salvariper ipsos,#pos_bonos_homines #pos_amicos_dei #pos_veraces #pos_posse_salvari
MS609-0211.xml,predictos hereticos credidit esse bonos homines et amicos dei et esse veraces et posse salvariper ipsos,,,,,,
MS609-0212.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem at esse amicos Dei. Sed audivit tamen dicentes errores de visibilibus sed non de aliis sacramentis. Predicta omnia fuit confessus fratri Ferrario inquisitori apud Limos et plura alia de quibus non recolit et credidit illam confessionem esse veram. Et recognovit quod male fecit quia postquamabiuravit heresim et iuravit promisit presequi hereticos, vidit, credidit, adoravit hereticos. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",,,,,Predictos hereticos credidit esse bonos homines et habere bonam fidem at esse amicos Dei,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei
MS609-0212.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem at esse amicos Dei,,,,,,
MS609-0214.xml,Dixit etiam quod credidit hereticos esse bonossed non veraces nec amicos Die nec audivit eos loquentes de erroribus de visibilibus nec de hostia sacrata nec de matrimonionec de carnis resurrecione. Alibi non vidit hereticos nec credidit nec adoravit nec dedit nec misit nec eorum predicationem audivit.,,,,,Dixit etiam quod credidit hereticos esse bonossed non veraces nec amicos Die,#neg_bonos_homines #neg_amicos_dei #neg_veraces
MS609-0214.xml,Dixit etiam quod credidit hereticos esse bonossed non veraces nec amicos Die,,,,,,
MS609-0217.xml,Dixit etiam quod credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod ecclesia persequeretur eos. Et suntX anni vel circa quod credidit hereticis et non credidit nisi in illa nocte. Et non audivit hereticos loquentes de visibilibus necde hostia sacrata nec de matrimonio nec de carnis resurrectione. Et fuit confessa aliis inquisitoribus et postea non vidithereticos. Alibi non vidit hereticos nec credidit nec adoravit nec dedit nec misit nec duxit nec recepit nec eorum predicationem audivit. Et abiuravit heresimet iuravit et cetera. Testes: qui in confessione Ermengardis.,,,,,credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod ecclesia persequeretur eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei
MS609-0217.xml,credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0220.xml,"Item. Dixit quod credidit hereticos esse bonos homines et veraces et amicos Dei. Et audivit hereticosloquentes quod hostia sacrata non erat corpus Christi et ipsa testis credebat sicut ipsi dicebant. De aliis erroribus non audivit eos loquentes. Et fuit confessa aliis inquisitoribus et postea non vidit hereticos nec misit eis aliquid nec ab eis recepit. Quam confessionem crediditesse veram. Et beatus Dominicus reconciliavit ipsam testem de heresi. Dictus episcopus Tholosanus Referring to Raimund de Fauga, bishop of Toulouse, found in the previous deposition (Raimunda Germana, MS609-0219) dedit ei ipsi testi duas cruces et multis diebus non portavit cruces et pluribus vicibus portavit eas coopertas quam discoopertas. Et abiuravit et iuravit et cetera. Testes: qui in confessione Ermengardis.",,,,,credidit hereticos esse bonos homines et veraces et amicos Dei,#pos_bonos_homines #pos_veraces #pos_amicos_dei
MS609-0220.xml,credidit hereticos esse bonos homines et veraces et amicos Dei,,,,,,
MS609-0222.xml,"Et tunc credidit hereticos esse bonos homines et veraces et amicos Dei et posse salvari per ipsos. Et sunt XLV anni quod credidit. Et fuit confessa aliis inquisitoribus. Alibi non vidit hereticos nisi publice manentes per terram, et cetera omnianegavit. Et dominus episcopus Tholosanus dedit illi duas cruces, et quando rediit de fratre Ferrario dimisit cruces per tresmenses, et portavit in hyeme cruces sub pellicio et alias portavit illas coopertas. Et iuravit et cetera. Testes: propedicti.",sunt XLV anni quod credidit,,1200,,tunc credidit hereticos esse bonos homines et veraces et amicos Dei et posse salvari per ipsos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_posse_salvari
MS609-0222.xml,tunc credidit hereticos esse bonos homines et veraces et amicos Dei et posse salvari per ipsos,,,,,,
MS609-0224.xml,"Dixit etiam quod audivit dici a matre sua quod ipsa quando erat parvula comederatmultociens cum hereticos et fuit cum eis diu. Et abiuravit heresim et iuravit et cetera. Testes:I Galhardus, prior de Manso; et Silvester, capellanode Viridifolio; et frater Bernardus, inquisitor.",,,,,,
MS609-0230.xml,"Item. Dixit quod credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod Ecclesia persequeretureos. Et sunt XX anni quod primo credidit et sunt duo anni quod non credidit . Dixit etiam quod audivit hereticos dicentes quod hostia sacratanon erat corpus Christi, et quod matrimonium non valebat, et quod carnis resurrectio non erit, et ipsa testis credebat sicut ipsi dicebant. De visibilibus non audivit eos loqui.",XX anni quod primo credidit,sunt duo anni quod non credidit,1225,1243,credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod Ecclesia persequeretureos,#pos_bonos_homines #pos_amicos_dei #pos_veraces
MS609-0230.xml,"Item. Dixit quod confessa fuit aliis inquisitoribus et postea non vidithereticos nec misit eis aliquid, quam confessionem credidit esse veram. Alibi non vidit hereticos nec adoravit nec dedit nec misit nec duxit nec recepit neceorum predicationem audivit.",,,,,,
MS609-0230.xml,Etabiuravit heresim et iuravit et cetera. Testes: qui in confessione Ermengardis. Et non habuit penitentiam.,,,,,,
MS609-0231.xml,Item. Dixit quod non credidit hereticos esse bonos homines necveraces nec amicos Dei nec audivit eos loquentes de visibilibus nec de heucaristia nec de matrimonio nec de carnis resurrectione. Et fuit confessa aliis inquisitoribus apud Limos quam confessione credidit esse veram et post illam confessione non vidit hereticos nec audivit. Alibi non vidit hereticos quod recolat nec credidit nec adoravit nec dedit nec misit nec duxit nec eorum predicationem audivit.,,,,,non credidit hereticos esse bonos homines necveraces nec amicos Dei,#neg_bonos_homines #neg_veraces #neg_amicos_dei
MS609-0231.xml,non credidit hereticos esse bonos homines necveraces nec amicos Dei,,,,,,
MS609-0232.xml,"Item. Anno quo supra VIIIŒÁ Ydus Iulii. Predicta Saurimunda addendo confessione sue duxitdixit quod dolet et penitet quia olim in iudicio constituta iurata et requisita dixit quod non credidit hereticos esse be bonos et quia verum est quod pluries adoravit hereticos et credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces licet sciret quod Ecclesia persequetor eos. Et audivit eos dicentes quod Deus non fecit visibilia, et quod baptismus aqua et matrimonium non valent ad salutem, et quod hostia sacrata non est corpus christi, et quod corpora mortuorum non resurgerent. Et ipsa testis credidit eis sicut ipsi dicebant. Sed non credidit XI anni anni sunt et sunt XXX anni quod primo credidit hereticos. Et abiuravit heresim et cetera. Testes: Arnaldus, priori Sancti Saturnini; et frater Willelmus Pellisso; Arnaldus, capellanus de Podio Laurencio; et frater Bernardus, inquisitor legit.",sunt XXX anni quod primo credidit hereticos,non credidit XI anni anni sunt,1215,1234,credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces licet sciret quod Ecclesia persequetor eos.,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei #pos_veraces
MS609-0232.xml,credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces licet sciret quod Ecclesia persequetor eos.,,,,,,
MS609-0233.xml,Item. Dixit quod non credidit firmiter hereticos esse bonos homines sed quandoque credidit ipsos esse bonos et quandoque discredebat. Et audivit hereticos dicentes quod Deus non fecerat visibilia et quod hostia sacrata non esse corpus et quod matrimonio non valet et quod carnis resurrectio non erat sed ipsa testis non credidit eis super hoc.,,,,,non credidit firmiter hereticos esse bonos homines sed quandoque credidit ipsos esse bonos et quandoque discredebat,#pos_bonos_homines
MS609-0233.xml,non credidit firmiter hereticos esse bonos homines sed quandoque credidit ipsos esse bonos et quandoque discredebat,,,,,,
MS609-0233.xml,Et fuit confessa aliis inquisitoribus apud Limos quam confessione credidit esse veram et post illam confessione non vidit hereticos nec misiteos aliquid. Alibi non vidit hereticos quod recolat nec credidit nec adoravit nec dedit nec misit nec eorum predicationem audivit.,,,,,,
MS609-0233.xml,Et recognovit quod male fecit quia postquam fuit reconciliata in generali reconciliatione terre et abiuravit heresim vidit hereticos et celavit et credidit. Etabiuravit heresim et iuravit et cetera. Recognovit etiam quod credidit hereticos esse bonos homines et habere bonam fidem et credidit erroribus heresibus supradictis. Sed non credidit VI anni sunt et sunt XVIII anni quod primo credidit hereticos. Testes predicti.,,,,,credidit hereticos esse bonos homines et habere bonam fidem et credidit erroribus heresibus supradictis,#pos_bonos_homines #pos_bonam_fidem
MS609-0233.xml,credidit hereticos esse bonos homines et habere bonam fidem et credidit erroribus heresibus supradictis,,,,,,
MS609-0242.xml,"Item. Dixit quod credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod ecclesia persequiretur eos. Et sunt L anni quod hoc credidit et sunt XII quod non credidit. Et audivit eosdicentes errores de visibilibus quod deus not feceratea, de hostia sacrata quod no erat corpus Christi, de matrimonioquod non valebat, de carnis resurrectione quod non erat. Et ipsa testis credidit sicut ipsi dicebant. Et fuit confessaaliis inquisitoribus quam confessionem credidit esse veram. Et post illam confessionem non vidit hereticos nec dedit eis aliquid nec misit. Alibi nonvidit hereticos nec adoravit nec eorum predicationem audivit. Et reconciliavit eam beatus Dominicus sed postea vidit, adoravit, credidit esse bonoshomines. Et habuit cruces ab episcopo Tholosano sed semper portavit cruces coopertas extra domum. Et iuravit et cetera. Testes: qui in confessione Ermengardis.",sunt L anni quod hoc credidit,sunt XII quod non credidit,1195,1233,credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod ecclesia persequiretur eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei
MS609-0242.xml,credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quod ecclesia persequiretur eos,,,,,,
MS609-0248.xml,se credidisse hereticos esse bonos homines et habere bonam fidem et esse veraceset amicos Die et posse salvari per ipsos,,,,,,
MS609-0262.xml,Alibi nunquam vidit hereticos nec credidit nec adoravit nec dedit nec misit nec duxit nec receptavit nec eorum predictionem audivit nec credidit hereticosesse bonos homines nec habere bonam fidem. Et fuit confessus apud Saxiacum fratri Ferrario . Et postea non vidit hereticos.,,,,,nec credidit hereticosesse bonos homines nec habere bonam fidem,#neg_bonos_homines #neg_bonam_fidem
MS609-0262.xml,nec credidit hereticosesse bonos homines nec habere bonam fidem,,,,,,
MS609-0266.xml,Se credidisse hereticos esse bonos homines et habere bonam fidem et esse veraces et amicos Deiet posse salvari per ipsos,,,,,,
MS609-0276.xml,"Alibi nunquam vidit hereticos nisi captos nec credidit nec dedit nec misit nec eorum predicationem audivit. Et predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces et posse salvari per ipsos.Et audivit hereticos dicentes quod Deus non fecerat visibilia et ipsa testis credebat sicut ipsi dicebant. Tamen non audivit hereticos dicentes errores de sacramentis ecclesie. Et sunt anni quod primo credidit hereticos esse bonos homines et non stetit in illa credulitatenisi per unum annum. Et fuit confessa fratri Ferrario apud Saxiacum. Et abiuravit heresim et iuravit et cetera. Testes: Arnaldus prior Sancti Saturnini; Willelmus, capellanus de Manso Sanctarum Puellarum; et frater Bernardus de Caucio, inquisitor.",sunt anni quod primo credidit hereticos esse bonos homines,non stetit in illa credulitatenisi per unum annum,1220,1221,predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces et posse salvari per ipsos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei #pos_veraces #pos_posse_salvari
MS609-0276.xml,predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces et posse salvari per ipsos,,,,,,
MS609-0292.xml,"Alibi nunquam vidit hereticos nec credidit nec adoravit nec dedit nec misit nec duxit nec eorum predicationem audivit. Et fuit confessus fratri Ferrario inquisitori . Et abiuravit heresim et iuravit et cetera. Testes: Arnaldus P, capellanus de Beceda; Willelmus, capellanus de Manso Sanctarum Puellarum; et frater Bernardus de Caucio, inquisitor.",,,,,,
MS609-0294.xml,Alibi nunquam vidit hereticos nisi captos nec credidit nec adoravit nec dedit nec misit nec duxit nec eorumpredicationem audivit. Et abiuravit heresim et iuravit et cetera. Testes: predicti.,,,,,,
MS609-0295.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Die et habere bonam fidem et posse salvari peripsos. Sed non audivit hereticos loqui de erroribus. Et fuit confessa fratri Ferrario apud Saxiacum et postea non vidithereticos. Et abiuravit heresim et iuravit et cetera. Testes: predicti.,,,,,Predictos hereticos credidit esse bonos homines et veraces et amicos Die et habere bonam fidem et posse salvari peripsos,#pos_bonam_fidem #pos_bonos_homines #pos_veraces #pos_amicos_dei
MS609-0295.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Die et habere bonam fidem et posse salvari peripsos,,,,,,
